study_accession,sample_accession,secondary_sample_accession,experiment_accession,run_accession,tax_id,scientific_name,instrument_model,library_layout,fastq_ftp,fastq_galaxy,submitted_ftp,submitted_galaxy,sra_ftp,sra_galaxy,cram_index_ftp,cram_index_galaxy
PRJEB25226,SAMEA103886402,ERS2495794,ERX2403495,ERR2352686,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352686/ERR2352686_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352686/ERR2352686_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352686/ERR2352686_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352686/ERR2352686_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0163_AC8W02ANXX_2_TP-D7-005_TP-D5-007_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0163_AC8W02ANXX_2_TP-D7-005_TP-D5-007_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0163_AC8W02ANXX_2_TP-D7-005_TP-D5-007_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0163_AC8W02ANXX_2_TP-D7-005_TP-D5-007_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/006/ERR2352686,ftp.sra.ebi.ac.uk/vol1/err/ERR235/006/ERR2352686,,
PRJEB25226,SAMEA103886488,ERS2495919,ERX2403496,ERR2352696,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352696/ERR2352696_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352696/ERR2352696_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352696/ERR2352696_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352696/ERR2352696_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160609_D00248_0176_AC9HJWANXX_4_TP-D7-006_TP-D5-006_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160609_D00248_0176_AC9HJWANXX_4_TP-D7-006_TP-D5-006_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160609_D00248_0176_AC9HJWANXX_4_TP-D7-006_TP-D5-006_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160609_D00248_0176_AC9HJWANXX_4_TP-D7-006_TP-D5-006_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/006/ERR2352696,ftp.sra.ebi.ac.uk/vol1/err/ERR235/006/ERR2352696,,
PRJEB25226,SAMEA103886488,ERS2495919,ERX2403496,ERR2352706,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352706/ERR2352706_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352706/ERR2352706_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352706/ERR2352706_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352706/ERR2352706_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0164_BC8VV7ANXX_3_TP-D7-006_TP-D5-006_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0164_BC8VV7ANXX_3_TP-D7-006_TP-D5-006_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0164_BC8VV7ANXX_3_TP-D7-006_TP-D5-006_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0164_BC8VV7ANXX_3_TP-D7-006_TP-D5-006_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/006/ERR2352706,ftp.sra.ebi.ac.uk/vol1/err/ERR235/006/ERR2352706,,
PRJEB25226,SAMEA103887005,ERS2495847,ERX2403497,ERR2352716,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352716/ERR2352716_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352716/ERR2352716_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352716/ERR2352716_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352716/ERR2352716_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160503_D00248_0168_AC8KUBANXX_5_TP-D7-011_TP-D5-008_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160503_D00248_0168_AC8KUBANXX_5_TP-D7-011_TP-D5-008_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160503_D00248_0168_AC8KUBANXX_5_TP-D7-011_TP-D5-008_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160503_D00248_0168_AC8KUBANXX_5_TP-D7-011_TP-D5-008_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/006/ERR2352716,ftp.sra.ebi.ac.uk/vol1/err/ERR235/006/ERR2352716,,
PRJEB25226,SAMEA103886843,ERS2495867,ERX2403498,ERR2352726,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352726/ERR2352726_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352726/ERR2352726_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352726/ERR2352726_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352726/ERR2352726_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160503_D00248_0168_AC8KUBANXX_5_TP-D7-012_TP-D5-001_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160503_D00248_0168_AC8KUBANXX_5_TP-D7-012_TP-D5-001_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160503_D00248_0168_AC8KUBANXX_5_TP-D7-012_TP-D5-001_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160503_D00248_0168_AC8KUBANXX_5_TP-D7-012_TP-D5-001_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/006/ERR2352726,ftp.sra.ebi.ac.uk/vol1/err/ERR235/006/ERR2352726,,
PRJEB25226,SAMEA103886898,ERS2495972,ERX2403499,ERR2352736,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352736/ERR2352736_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352736/ERR2352736_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352736/ERR2352736_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352736/ERR2352736_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160509_D00248_0169_AC8KTWANXX_4_TP-D7-012_TP-D5-002_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160509_D00248_0169_AC8KTWANXX_4_TP-D7-012_TP-D5-002_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160509_D00248_0169_AC8KTWANXX_4_TP-D7-012_TP-D5-002_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160509_D00248_0169_AC8KTWANXX_4_TP-D7-012_TP-D5-002_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/006/ERR2352736,ftp.sra.ebi.ac.uk/vol1/err/ERR235/006/ERR2352736,,
PRJEB25226,SAMEA103887056,ERS2495787,ERX2403500,ERR2352746,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352746/ERR2352746_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352746/ERR2352746_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352746/ERR2352746_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352746/ERR2352746_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0164_BC8VV7ANXX_2_TP-D7-005_TP-D5-008_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0164_BC8VV7ANXX_2_TP-D7-005_TP-D5-008_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0164_BC8VV7ANXX_2_TP-D7-005_TP-D5-008_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160408_D00248_0164_BC8VV7ANXX_2_TP-D7-005_TP-D5-008_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/006/ERR2352746,ftp.sra.ebi.ac.uk/vol1/err/ERR235/006/ERR2352746,,
PRJEB25226,SAMEA103887056,ERS2495787,ERX2403500,ERR2352756,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352756/ERR2352756_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352756/ERR2352756_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352756/ERR2352756_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352756/ERR2352756_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160329_D00248_0160_BC8TGVANXX_2_TP-D7-005_TP-D5-008_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160329_D00248_0160_BC8TGVANXX_2_TP-D7-005_TP-D5-008_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160329_D00248_0160_BC8TGVANXX_2_TP-D7-005_TP-D5-008_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/160329_D00248_0160_BC8TGVANXX_2_TP-D7-005_TP-D5-008_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/006/ERR2352756,ftp.sra.ebi.ac.uk/vol1/err/ERR235/006/ERR2352756,,
PRJEB25226,SAMEA103887205,ERS2495908,ERX2403501,ERR2352766,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352766/ERR2352766_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352766/ERR2352766_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352766/ERR2352766_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352766/ERR2352766_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_8_TP-D7-001_TP-D5-003_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_8_TP-D7-001_TP-D5-003_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_8_TP-D7-001_TP-D5-003_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_8_TP-D7-001_TP-D5-003_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/006/ERR2352766,ftp.sra.ebi.ac.uk/vol1/err/ERR235/006/ERR2352766,,
PRJEB25226,SAMEA103886912,ERS2495911,ERX2403504,ERR2352776,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352776/ERR2352776_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352776/ERR2352776_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352776/ERR2352776_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352776/ERR2352776_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_8_TP-D7-001_TP-D5-005_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_8_TP-D7-001_TP-D5-005_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_8_TP-D7-001_TP-D5-005_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_8_TP-D7-001_TP-D5-005_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/006/ERR2352776,ftp.sra.ebi.ac.uk/vol1/err/ERR235/006/ERR2352776,,
PRJEB25226,SAMEA103886859,ERS2495817,ERX2403506,ERR2352786,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352786/ERR2352786_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352786/ERR2352786_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352786/ERR2352786_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352786/ERR2352786_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_5_TP-D7-001_TP-D5-006_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_5_TP-D7-001_TP-D5-006_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_5_TP-D7-001_TP-D5-006_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_5_TP-D7-001_TP-D5-006_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/006/ERR2352786,ftp.sra.ebi.ac.uk/vol1/err/ERR235/006/ERR2352786,,
PRJEB25226,SAMEA103887251,ERS2495864,ERX2403507,ERR2352796,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352796/ERR2352796_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352796/ERR2352796_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352796/ERR2352796_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352796/ERR2352796_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_7_TP-D7-001_TP-D5-008_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_7_TP-D7-001_TP-D5-008_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_7_TP-D7-001_TP-D5-008_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_7_TP-D7-001_TP-D5-008_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/006/ERR2352796,ftp.sra.ebi.ac.uk/vol1/err/ERR235/006/ERR2352796,,
PRJEB25226,SAMEA103887012,ERS2495860,ERX2403508,ERR2352806,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352806/ERR2352806_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352806/ERR2352806_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352806/ERR2352806_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352806/ERR2352806_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_6_TP-D7-002_TP-D5-001_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_6_TP-D7-002_TP-D5-001_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_6_TP-D7-002_TP-D5-001_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_6_TP-D7-002_TP-D5-001_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/006/ERR2352806,ftp.sra.ebi.ac.uk/vol1/err/ERR235/006/ERR2352806,,
PRJEB25226,SAMEA103887109,ERS2495882,ERX2403509,ERR2352816,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352816/ERR2352816_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352816/ERR2352816_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352816/ERR2352816_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352816/ERR2352816_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_7_TP-D7-004_TP-D5-004_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_7_TP-D7-004_TP-D5-004_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_7_TP-D7-004_TP-D5-004_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_7_TP-D7-004_TP-D5-004_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/006/ERR2352816,ftp.sra.ebi.ac.uk/vol1/err/ERR235/006/ERR2352816,,
PRJEB25226,SAMEA103886448,ERS2495963,ERX2403512,ERR2352826,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352826/ERR2352826_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352826/ERR2352826_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352826/ERR2352826_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352826/ERR2352826_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150723_D00248_0105_AC75KJANXX_6_IL-TP-013_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150723_D00248_0105_AC75KJANXX_6_IL-TP-013_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150723_D00248_0105_AC75KJANXX_6_IL-TP-013_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150723_D00248_0105_AC75KJANXX_6_IL-TP-013_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/006/ERR2352826,ftp.sra.ebi.ac.uk/vol1/err/ERR235/006/ERR2352826,,
PRJEB25226,SAMEA103886318,ERS2495959,ERX2403513,ERR2352836,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352836/ERR2352836_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352836/ERR2352836_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352836/ERR2352836_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352836/ERR2352836_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_4_TP-D7-002_TP-D5-003_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_4_TP-D7-002_TP-D5-003_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_4_TP-D7-002_TP-D5-003_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_4_TP-D7-002_TP-D5-003_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/006/ERR2352836,ftp.sra.ebi.ac.uk/vol1/err/ERR235/006/ERR2352836,,
PRJEB25226,SAMEA103887238,ERS2495896,ERX2403514,ERR2352846,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352846/ERR2352846_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352846/ERR2352846_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352846/ERR2352846_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352846/ERR2352846_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_7_TP-D7-002_TP-D5-004_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_7_TP-D7-002_TP-D5-004_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_7_TP-D7-002_TP-D5-004_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150910_D00248_0118_AC7GWEANXX_7_TP-D7-002_TP-D5-004_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/006/ERR2352846,ftp.sra.ebi.ac.uk/vol1/err/ERR235/006/ERR2352846,,
PRJEB25226,SAMEA103887217,ERS2495920,ERX2403515,ERR2352856,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352856/ERR2352856_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352856/ERR2352856_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352856/ERR2352856_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352856/ERR2352856_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150723_D00248_0105_AC75KJANXX_6_IL-TP-014_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150723_D00248_0105_AC75KJANXX_6_IL-TP-014_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150723_D00248_0105_AC75KJANXX_6_IL-TP-014_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150723_D00248_0105_AC75KJANXX_6_IL-TP-014_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/006/ERR2352856,ftp.sra.ebi.ac.uk/vol1/err/ERR235/006/ERR2352856,,
PRJEB25226,SAMEA103886440,ERS2495960,ERX2403516,ERR2352866,89462,Bubalus bubalis,Illumina HiSeq 2500,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352866/ERR2352866_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352866/ERR2352866_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352866/ERR2352866_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR235/006/ERR2352866/ERR2352866_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150715_D00248_0103_AC75KUANXX_7_IL-TP-016_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150715_D00248_0103_AC75KUANXX_7_IL-TP-016_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150715_D00248_0103_AC75KUANXX_7_IL-TP-016_1.sanfastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA123/ERA1230280/fastq/150715_D00248_0103_AC75KUANXX_7_IL-TP-016_2.sanfastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR235/006/ERR2352866,ftp.sra.ebi.ac.uk/vol1/err/ERR235/006/ERR2352866,,
